time,des_roll,roll,des_pitch,pitch,des_yaw,yaw,volt,curr
215535488,-0.4,-0.44,0.6,0.33,348.28000000000003,345.67,14.69599723815918,16.860448837280273
215635729,-0.37,-0.61,0.61,0.31,348.28000000000003,345.53000000000003,14.676044464111328,16.935388565063477
215735414,-0.31,-0.64,0.61,0.36,348.28000000000003,345.43,14.698077201843262,17.055866241455078
215835424,-0.23,-0.62,0.62,0.6,348.28000000000003,345.41,14.696441650390625,16.968320846557617
215935360,-0.17,-0.52,0.59,0.8300000000000001,348.28000000000003,345.40000000000003,14.713632583618164,17.020328521728516
216035355,-0.1,-0.49,0.5,1.08,348.28000000000003,345.42,14.690147399902344,17.088197708129883
216135719,-0.04,-0.53,0.38,1.09,348.28000000000003,345.45,14.710182189941406,16.927961349487305
216235391,0.07,-0.66,0.24,1.0,348.28000000000003,345.51,14.700906753540039,17.022201538085938
216335386,0.25,-0.79,0.11,0.88,348.28000000000003,345.67,14.707277297973633,17.045026779174805
216435441,0.46,-0.75,0.0,0.89,348.27,345.92,14.71907901763916,17.198232650756836
216535378,0.68,-0.71,-0.1,0.88,348.27,346.28000000000003,14.712057113647461,17.052656173706055
216635589,0.92,-0.48,-0.22,0.86,348.27,346.71,14.709575653076172,17.16068458557129
216735443,1.11,-0.06,-0.34,0.81,348.27,347.15000000000003,14.703644752502441,17.27152442932129
216835492,1.2,0.29,-0.41000000000000003,0.6900000000000001,348.27,347.64,14.71623420715332,17.071931838989258
216935428,1.21,0.45,-0.43,0.59,348.27,348.06,14.708425521850586,17.130966186523438
217035448,1.19,0.58,-0.4,0.47000000000000003,348.27,348.45,14.717855453491211,16.98605728149414
217135710,1.1400000000000001,0.51,-0.35000000000000003,0.27,348.27,348.7,14.705702781677246,17.039403915405273
217235428,1.06,0.68,-0.26,0.21,348.27,348.86,14.720895767211914,16.946033477783203
217335392,0.9400000000000001,0.81,-0.15,0.07,348.27,348.93,14.725069999694824,16.52134895324707
217435466,0.76,0.93,-0.03,-0.11,348.28000000000003,348.81,14.725615501403809,16.636003494262695
217535373,0.54,0.78,0.12,-0.04,348.28000000000003,348.63,14.74201774597168,16.56331443786621
217635674,0.36,0.47000000000000003,0.31,0.09,348.28000000000003,348.35,14.73039722442627,16.41191291809082
217735374,0.23,0.45,0.49,0.25,348.28000000000003,348.02,14.718324661254883,16.81939697265625
217835405,0.11,0.32,0.64,0.56,348.28000000000003,347.78000000000003,14.734270095825195,16.862300872802734
217935394,0.02,0.12,0.72,0.8200000000000001,348.28000000000003,347.6,14.7141752243042,16.649253845214844
218035350,-0.07,0.09,0.76,0.84,348.28000000000003,347.42,14.714781761169434,16.930368423461914
218135713,-0.13,-0.01,0.78,0.89,348.28000000000003,347.26,14.706731796264648,16.821739196777344
218235398,-0.2,0.0,0.84,0.9500000000000001,348.28000000000003,347.04,14.699528694152832,17.138195037841797
218335445,-0.25,-0.11,0.88,1.06,348.28000000000003,346.91,14.696441650390625,17.03900146484375
218435533,-0.26,-0.13,0.89,1.01,348.28000000000003,346.87,14.675015449523926,17.314292907714844
218535366,-0.26,-0.1,0.89,0.9400000000000001,348.28000000000003,346.91,14.689072608947754,17.322057723999023
218635648,-0.26,-0.15,0.89,0.89,348.28000000000003,346.96,14.680886268615723,17.241403579711914
218735475,-0.26,-0.11,0.91,0.92,348.28000000000003,347.08,14.680766105651855,17.521514892578125
218835434,-0.26,-0.23,0.89,1.06,348.28000000000003,347.27,14.68869400024414,17.502639770507812
218935423,-0.23,-0.58,0.85,1.1400000000000001,348.28000000000003,347.48,14.701103210449219,17.378950119018555
219035351,-0.11,-0.84,0.79,1.16,348.28000000000003,347.75,14.709757804870605,17.125946044921875
219135692,0.08,-0.9500000000000001,0.74,1.02,348.28000000000003,348.0,14.721982955932617,16.95526885986328
219235391,0.34,-0.64,0.72,0.97,348.28000000000003,348.22,14.731842994689941,16.805339813232422
219335422,0.55,-0.25,0.72,0.9,348.28000000000003,348.41,14.720955848693848,16.88960838317871
219435373,0.72,0.13,0.72,0.88,348.28000000000003,348.66,14.717020988464355,17.087995529174805
219535439,0.81,0.32,0.72,0.96,348.28000000000003,349.0,14.732817649841309,16.955469131469727
219635630,0.89,0.31,0.73,0.9500000000000001,348.28000000000003,349.38,14.748312950134277,16.735197067260742
219735399,0.9400000000000001,0.51,0.72,1.03,348.28000000000003,349.81,14.773855209350586,16.514720916748047
219835428,0.89,0.72,0.6900000000000001,1.03,348.28000000000003,350.26,14.760115623474121,16.435808181762695
219935446,0.75,0.86,0.62,0.98,348.28000000000003,350.75,14.786564826965332,16.36271858215332
220035436,0.54,0.65,0.53,0.87,348.28000000000003,351.27,14.771721839904785,16.316736221313477
220135660,0.33,0.5,0.48,0.75,348.28000000000003,351.81,14.786685943603516,16.468137741088867
220235463,0.16,0.39,0.43,0.85,348.28000000000003,352.29,14.782508850097656,16.33179473876953
220335474,0.01,0.27,0.36,0.59,348.28000000000003,352.73,14.779725074768066,16.209108352661133
220435430,-0.1,0.21,0.34,0.37,348.28000000000003,353.01,14.775548934936523,16.62134552001953
220535360,-0.21,0.16,0.35000000000000003,0.48,348.28000000000003,353.24,14.783720016479492,16.466529846191406
220635679,-0.36,0.28,0.35000000000000003,0.59,348.28000000000003,353.42,14.768762588500977,16.59071159362793
220735373,-0.56,0.2,0.33,0.77,348.28000000000003,353.42,14.778757095336914,16.588212966918945
220835362,-0.8300000000000001,0.07,0.26,0.75,348.28000000000003,353.38,14.764350891113281,16.414926528930664
220935381,-1.08,-0.21,0.18,0.5700000000000001,348.28000000000003,353.14,14.747041702270508,16.79844856262207
221035454,-1.29,-0.44,0.13,0.37,348.28000000000003,352.86,14.73505687713623,16.71933364868164
221135682,-1.46,-0.47000000000000003,0.15,0.29,348.28000000000003,352.46,14.740020751953125,16.993221282958984
221235390,-1.55,-0.54,0.15,0.37,348.28000000000003,352.03000000000003,14.749523162841797,16.834190368652344
221335431,-1.6,-0.73,0.17,0.37,348.28000000000003,351.46,14.737720489501953,16.57978057861328
221435492,-1.58,-0.77,0.23,0.17,348.28000000000003,350.83,14.702656745910645,16.67816925048828
221535461,-1.57,-0.5,0.36,0.04,348.27,350.26,14.726704597473145,16.793428421020508
221635751,-1.57,-0.62,0.49,0.03,348.27,349.65000000000003,14.744075775146484,16.460906982421875
221735462,-1.55,-0.76,0.6,0.01,348.27,349.07,14.73953628540039,16.406692504882812
221835455,-1.47,-0.77,0.72,-0.03,348.26,348.63,14.747223854064941,16.170557022094727
221935425,-1.36,-0.79,0.88,-0.02,348.26,348.25,14.757936477661133,16.159711837768555
222035355,-1.23,-0.91,1.06,0.0,348.26,347.94,14.744378089904785,16.00248908996582
222135647,-1.07,-0.81,1.26,0.09,348.25,347.68,14.753026962280273,16.217676162719727
222235377,-0.84,-0.7000000000000001,1.45,0.35000000000000003,348.25,347.54,14.769618034362793,15.890846252441406
222335400,-0.65,-0.59,1.6,0.5700000000000001,348.25,347.42,14.777424812316895,16.01594352722168
222435351,-0.5,-0.5700000000000001,1.69,0.85,348.25,347.34000000000003,14.767377853393555,15.870966911315918
222535384,-0.35000000000000003,-0.59,1.71,0.98,348.25,347.31,14.77863597869873,15.937431335449219
222635674,-0.18,-0.5700000000000001,1.72,1.06,348.25,347.31,14.774580955505371,15.930001258850098
222735364,-0.01,-0.4,1.7,1.33,348.25,347.32,14.768710136413574,16.352678298950195
222835377,0.16,-0.37,1.6300000000000001,1.6500000000000001,348.25,347.42,14.762898445129395,16.200876235961914
222935391,0.31,-0.38,1.52,1.6300000000000001,348.24,347.52,14.782954216003418,15.917373657226562
223035464,0.39,-0.2,1.37,1.42,348.24,347.63,14.782508850097656,15.85269546508789
223135627,0.44,0.02,1.25,1.33,348.24,347.78000000000003,14.789529800415039,15.77418327331543
223235484,0.44,0.17,1.1400000000000001,1.24,348.24,348.01,14.779725074768066,15.772577285766602
223335362,0.39,0.17,1.04,1.1300000000000001,348.24,348.34000000000003,14.797821998596191,16.018352508544922
223435440,0.37,-0.1,0.96,1.16,348.24,348.75,14.786988258361816,16.149873733520508
223535527,0.4,-0.18,0.87,1.22,348.24,349.18,14.76217269897461,16.4613094329834
223635737,0.45,0.1,0.76,1.41,348.24,349.59000000000003,14.758676528930664,16.640241622924805
223735508,0.45,0.22,0.62,1.53,348.24,349.95,14.7577543258667,16.66913414001465
223835355,0.33,0.5,0.44,1.5,348.24,350.25,14.73475456237793,16.549057006835938
223935335,0.13,0.6900000000000001,0.3,1.1400000000000001,348.24,350.39,14.723921775817871,16.570743560791016
224035354,-0.15,0.62,0.28,0.6900000000000001,348.24,350.36,14.723860740661621,16.708890914916992
224135649,-0.46,0.5700000000000001,0.33,0.71,348.24,350.17,14.725373268127441,16.88097381591797
224235442,-0.74,0.29,0.42,0.8200000000000001,348.24,350.0,14.733785629272461,16.732385635375977
224335362,-0.97,-0.04,0.47000000000000003,0.91,348.23,349.83,14.748991966247559,16.48295021057129
224435374,-1.17,-0.21,0.51,0.8,348.23,349.64,14.746012687683105,16.512311935424805
224535376,-1.34,-0.25,0.53,1.07,348.23,349.44,14.73475456237793,16.86551284790039
224635703,-1.46,-0.53,0.51,1.31,348.23,349.28000000000003,14.725615501403809,16.857481002807617
224735445,-1.55,-0.58,0.44,1.43,348.24,349.12,14.722589492797852,16.849851608276367
224835443,-1.59,-0.74,0.36,1.19,348.24,348.98,14.721680641174316,16.6870059967041
224935468,-1.61,-0.76,0.31,0.98,348.24,348.74,14.704976081848145,16.850854873657227
225035421,-1.6400000000000001,-0.7000000000000001,0.31,0.85,348.24,348.61,14.724767684936523,16.859691619873047
225135688,-1.6600000000000001,-0.87,0.35000000000000003,0.8300000000000001,348.24,348.41,14.710323333740234,16.688209533691406
225235394,-1.6600000000000001,-0.9400000000000001,0.4,0.61,348.24,348.26,14.715326309204102,16.65166473388672
225335369,-1.62,-0.91,0.49,0.59,348.23,347.97,14.703462600708008,16.9454288482666
225435343,-1.57,-1.05,0.58,0.62,348.23,347.8,14.703947067260742,16.985387802124023
225535403,-1.47,-1.36,0.67,0.66,348.23,347.62,14.726462364196777,16.585603713989258
225635658,-1.28,-1.3,0.79,0.68,348.23,347.35,14.721922874450684,16.693832397460938
225735398,-1.09,-1.01,0.92,0.92,348.22,347.05,14.738325119018555,16.687807083129883
225835436,-0.91,-0.78,1.0,1.23,348.22,346.62,14.702117919921875,16.657642364501953
225935397,-0.75,-0.73,1.04,1.2,348.22,346.19,14.713570594787598,16.654878616333008
226035401,-0.6,-0.67,1.09,1.05,348.22,345.77,14.708606719970703,16.483198165893555
226135768,-0.43,-0.48,1.18,0.9,348.22,345.27,14.700618743896484,16.322357177734375
226235523,-0.27,-0.32,1.3,0.64,348.22,344.78000000000003,14.682945251464844,16.28159523010254
226335436,-0.15,-0.12,1.47,0.55,348.22,344.41,14.69414234161377,16.644838333129883
226435450,-0.05,-0.04,1.6400000000000001,0.67,348.22,344.21,14.674955368041992,16.509700775146484
226535463,0.01,0.11,1.83,0.59,348.22,343.95,14.676092147827148,16.41646385192871
226635632,0.04,0.24,2.05,0.49,348.22,343.73,14.679132461547852,16.47777557373047
226735357,0.06,0.11,2.2800000000000002,0.65,348.22,343.63,14.684518814086914,16.334606170654297
226835364,0.06,0.08,2.5500000000000003,0.76,348.22,343.6,14.653286933898926,16.609296798706055
226935370,0.08,-0.15,2.8000000000000003,0.89,348.22,343.73,14.657100677490234,16.915109634399414
227035363,0.16,-0.34,2.99,1.17,348.22,343.96,14.643604278564453,17.041210174560547
227135714,0.28,-0.36,3.12,1.33,348.22,344.28000000000003,14.647961616516113,17.143014907836914
227235376,0.44,-0.32,3.2,1.54,348.22,344.62,14.661640167236328,17.30887222290039
227335432,0.59,-0.18,3.2,1.98,348.22,344.90000000000003,14.662508010864258,17.35373878479004
227435406,0.71,-0.12,3.1,2.2600000000000002,348.22,345.16,14.652804374694824,17.356460571289062
227535400,0.8300000000000001,-0.24,2.91,2.27,348.22,345.44,14.671747207641602,17.20626449584961
227635670,0.91,-0.11,2.67,2.1,348.21,345.74,14.63609790802002,17.20827293395996
227735498,0.98,-0.02,2.44,1.79,348.21,346.08,14.66103458404541,17.545612335205078
227835439,1.05,-0.1,2.22,1.67,348.21,346.43,14.661640167236328,17.265300750732422
227935511,1.1400000000000001,-0.1,2.05,1.46,348.2,346.71,14.656435012817383,17.181365966796875
228035433,1.26,0.2,1.9000000000000001,1.23,348.2,346.90000000000003,14.644081115722656,17.380958557128906
228135698,1.34,0.39,1.78,1.22,348.2,347.01,14.66515064239502,17.615890502929688
228235431,1.37,0.34,1.6500000000000001,1.3900000000000001,348.19,347.01,14.679737091064453,17.244617462158203
228335349,1.3800000000000001,0.49,1.49,1.43,348.19,346.97,14.67519760131836,17.12474250793457
228435362,1.36,0.61,1.26,1.37,348.18,346.88,14.657100677490234,17.320518493652344
228535400,1.32,0.42,1.02,1.18,348.18,346.75,14.679494857788086,17.15325355529785
228635725,1.28,0.38,0.81,1.0,348.17,346.57,14.6712646484375,17.110885620117188
228735371,1.25,0.5,0.64,0.9400000000000001,348.17,346.39,14.698258399963379,17.047033309936523
228835373,1.22,0.45,0.45,0.9,348.17,346.24,14.682884216308594,17.025772094726562
228935352,1.2,0.43,0.24,0.75,348.16,346.17,14.70182991027832,16.85948944091797
229035368,1.22,0.42,0.04,0.61,348.16,346.13,14.70431137084961,16.80668067932129
229135721,1.24,0.49,-0.14,0.53,348.15000000000003,346.15000000000003,14.7142972946167,16.660297393798828
229235410,1.22,0.5,-0.26,0.45,348.15000000000003,346.23,14.71877670288086,16.75387191772461
229335503,1.2,0.45,-0.36,0.41000000000000003,348.15000000000003,346.33,14.723556518554688,16.721139907836914
229435520,1.18,0.44,-0.42,0.36,348.15000000000003,346.5,14.72494888305664,16.639616012573242
229535428,1.1500000000000001,0.4,-0.46,0.36,348.15000000000003,346.69,14.732515335083008,16.728591918945312
229635577,1.1400000000000001,0.39,-0.54,0.43,348.14,346.89,14.715568542480469,16.725156784057617
229735422,1.12,0.45,-0.61,0.35000000000000003,348.14,347.12,14.723860740661621,16.670137405395508
229835463,1.09,0.48,-0.66,0.14,348.14,347.33,14.715628623962402,16.780376434326172
229935428,1.06,0.47000000000000003,-0.68,0.01,348.14,347.53000000000003,14.69892406463623,17.03839874267578
230035353,1.02,0.44,-0.65,-0.03,348.14,347.69,14.688331604003906,16.973743438720703
230135695,0.97,0.44,-0.5700000000000001,-0.19,348.14,347.81,14.694686889648438,17.173133850097656
230235391,0.9,0.46,-0.43,-0.12,348.15000000000003,347.88,14.676495552062988,17.247316360473633
230335378,0.81,0.42,-0.27,-0.02,348.15000000000003,347.93,14.689058303833008,17.295217514038086
230435435,0.75,0.42,-0.12,0.06,348.15000000000003,348.01,14.682581901550293,17.16309356689453
230535358,0.6900000000000001,0.44,0.02,0.11,348.15000000000003,348.05,14.69607925415039,17.13136863708496
230635631,0.61,0.38,0.15,0.24,348.15000000000003,348.09000000000003,14.700738906860352,17.02916145324707
230735403,0.54,0.29,0.27,0.41000000000000003,348.16,348.11,14.723618507385254,16.996631622314453
230835457,0.48,0.2,0.33,0.67,348.16,348.14,14.732515335083008,16.80085563659668
230935399,0.43,0.12,0.37,0.78,348.16,348.21,14.742382049560547,16.493637084960938
231035452,0.4,0.25,0.35000000000000003,0.8200000000000001,348.16,348.34000000000003,14.76217269897461,16.30669593811035
231135638,0.36,0.31,0.29,0.85,348.16,348.48,14.78704833984375,15.957510948181152
231235469,0.34,0.2,0.25,0.75,348.16,348.66,14.797337532043457,15.564952850341797
231335417,0.28,0.2,0.23,0.65,348.16,348.78000000000003,14.819128036499023,15.341465950012207
231435418,0.18,0.24,0.24,0.53,348.16,348.81,14.80000114440918,15.409536361694336
231535353,0.06,0.08,0.29,0.44,348.16,348.82,14.81458854675293,15.371185302734375
231635675,-0.05,-0.04,0.37,0.45,348.16,348.74,14.792315483093262,15.698884010314941
231735351,-0.1,-0.28,0.42,0.62,348.16,348.64,14.803935050964355,15.800019264221191
231835554,-0.07,-0.38,0.43,0.74,348.16,348.52,14.775125503540039,15.729607582092285
231935444,-0.05,-0.1,0.38,0.8,348.16,348.39,14.774943351745605,16.114532470703125
232035340,-0.01,-0.27,0.31,0.78,348.16,348.33,14.759146690368652,16.08722496032715
232135799,0.02,-0.11,0.25,0.72,348.16,348.24,14.75938892364502,16.35187530517578
232235376,0.08,0.06,0.19,0.71,348.16,348.14,14.752065658569336,16.267539978027344
232335421,0.1,0.15,0.13,0.65,348.16,348.02,14.768043518066406,16.302278518676758
232435470,0.09,0.1,0.05,0.52,348.15000000000003,347.85,14.739960670471191,16.108911514282227
232535448,0.05,0.09,0.02,0.25,348.15000000000003,347.75,14.762442588806152,16.10500717163086
232635653,0.03,0.07,-0.02,0.11,348.15000000000003,347.59000000000003,14.739476203918457,16.393640518188477
232735501,0.0,0.03,-0.05,0.13,348.15000000000003,347.53000000000003,14.740020751953125,16.562511444091797
232835414,-0.02,0.16,-0.08,0.25,348.15000000000003,347.57,14.736026763916016,16.55086326599121
232935449,-0.11,0.23,-0.13,0.19,348.15000000000003,347.72,14.731668472290039,16.75567626953125
233035436,-0.21,0.17,-0.22,0.09,348.16,347.96,14.73197078704834,16.63519859313965
233135675,-0.32,0.25,-0.29,0.06,348.16,348.19,14.712421417236328,17.042415618896484
233235354,-0.46,0.19,-0.33,0.07,348.16,348.40000000000003,14.700706481933594,17.056337356567383
233335370,-0.6,-0.02,-0.36,-0.08,348.16,348.54,14.707277297973633,17.26369285583496
233435351,-0.72,-0.08,-0.37,-0.09,348.16,348.65000000000003,14.696320533752441,17.101850509643555
233535351,-0.81,-0.32,-0.34,-0.13,348.16,348.74,14.729790687561035,17.151447296142578
233635684,-0.88,-0.42,-0.31,0.11,348.16,348.87,14.732455253601074,17.046030044555664
233735393,-0.93,-0.46,-0.31,0.25,348.16,348.99,14.734210014343262,16.718931198120117
233835383,-0.99,-0.46,-0.4,0.17,348.16,349.08,14.746012687683105,16.6490535736084
233935446,-1.04,-0.64,-0.48,-0.03,348.16,349.11,14.743531227111816,16.602270126342773
234035504,-1.11,-0.56,-0.5,-0.12,348.16,349.14,14.749933242797852,16.627302169799805
234135679,-1.1500000000000001,-0.7000000000000001,-0.48,-0.11,348.16,349.22,14.745830535888672,16.587810516357422
234235530,-1.12,-0.93,-0.46,-0.14,348.16,349.3,14.747041702270508,16.64042091369629
234335462,-1.01,-1.05,-0.41000000000000003,-0.07,348.16,349.42,14.758177757263184,16.76913070678711
234435419,-0.8300000000000001,-1.01,-0.38,0.05,348.16,349.62,14.739838600158691,16.724353790283203
234535430,-0.67,-0.71,-0.35000000000000003,-0.02,348.16,349.91,14.727733612060547,16.888002395629883
234635656,-0.63,-0.33,-0.32,0.01,348.16,350.33,14.768407821655273,16.812904357910156
234735393,-0.71,-0.06,-0.32,0.34,348.16,350.62,14.753766059875488,16.770536422729492
234835400,-0.85,-0.18,-0.33,0.34,348.16,350.84000000000003,14.781601905822754,16.665922164916992
234935350,-0.9500000000000001,-0.47000000000000003,-0.36,0.44,348.16,350.73,14.761870384216309,16.500865936279297
235035380,-0.9400000000000001,-0.71,-0.4,0.39,348.16,350.45,14.78862190246582,16.282197952270508
235135670,-0.88,-0.68,-0.45,0.31,348.16,350.08,14.780935287475586,16.09646224975586
235235370,-0.84,-0.49,-0.46,0.14,348.16,349.56,14.7722806930542,16.205495834350586
235335374,-0.81,-0.64,-0.43,0.09,348.16,348.96,14.792858123779297,16.1050968170166
235435487,-0.73,-0.79,-0.38,0.04,348.16,348.32,14.777774810791016,15.852672576904297
235535442,-0.64,-0.6,-0.32,0.02,348.16,347.73,14.801756858825684,16.07276725769043
235635694,-0.5,-0.56,-0.3,0.13,348.16,347.36,14.80284595489502,15.643264770507812
235735444,-0.38,-0.4,-0.27,0.14,348.16,347.11,14.830506324768066,15.68021011352539
235835506,-0.26,-0.47000000000000003,-0.28,0.26,348.16,346.94,14.807990074157715,15.637240409851074
235935403,-0.11,-0.26,-0.33,0.17,348.16,346.95,14.81180477142334,15.455719947814941
236035362,0.0,-0.14,-0.37,-0.11,348.16,347.1,14.817614555358887,15.651496887207031
236135724,0.05,-0.03,-0.34,0.0,348.16,347.29,14.825302124023438,15.684428215026855
236235381,0.13,-0.1,-0.27,0.11,348.16,347.49,14.798623085021973,15.828353881835938
236335356,0.18,0.11,-0.21,0.15,348.16,347.74,14.813739776611328,15.813538551330566
236435337,0.2,0.22,-0.19,0.22,348.16,347.93,14.802059173583984,15.87016487121582
236535346,0.19,0.31,-0.2,0.17,348.16,348.09000000000003,14.793586730957031,15.993654251098633
236635642,0.17,0.28,-0.2,0.11,348.16,348.22,14.786323547363281,15.981806755065918
236735358,0.14,0.25,-0.15,0.09,348.16,348.37,14.784263610839844,16.110918045043945
236835400,0.11,0.29,-0.1,0.09,348.16,348.52,14.78432559967041,16.337820053100586
236935367,0.07,0.01,-0.06,0.18,348.16,348.57,14.770781517028809,16.591604232788086
237035390,0.09,-0.08,-0.05,0.4,348.16,348.56,14.767803192138672,16.50849723815918
237135695,0.13,-0.1,-0.06,0.38,348.16,348.44,14.749462127685547,16.539819717407227
237235502,0.23,-0.42,-0.08,0.1,348.16,348.35,14.762293815612793,16.716121673583984
237335436,0.35000000000000003,-0.39,-0.13,0.06,348.16,348.32,14.741109848022461,16.535404205322266
237435442,0.47000000000000003,0.07,-0.14,-0.2,348.16,348.27,14.716778755187988,16.739412307739258
237535397,0.51,0.31,-0.11,-0.32,348.16,348.19,14.71865463256836,17.012094497680664
237635690,0.5,0.31,-0.03,-0.32,348.16,348.1,14.702656745910645,17.174806594848633
237735412,0.49,0.39,0.06,-0.33,348.16,347.99,14.681795120239258,17.481958389282227
237835392,0.46,0.55,0.13,-0.22,348.16,347.93,14.691055297851562,17.429349899291992
237935344,0.4,0.64,0.2,-0.17,348.16,347.96,14.70043659210205,17.513683319091797
238035366,0.27,0.44,0.27,-0.05,348.16,348.03000000000003,14.674955368041992,17.612476348876953
238135773,0.13,0.24,0.33,0.02,348.16,348.05,14.67719554901123,17.706249237060547
238235454,0.05,0.18,0.39,0.14,348.16,348.13,14.672595977783203,17.781347274780273
238335355,-0.02,0.41000000000000003,0.42,0.2,348.16,348.26,14.69599723815918,17.685277938842773
238435433,-0.14,0.29,0.4,0.36,348.16,348.23,14.696441650390625,17.72512435913086
238535379,-0.24,-0.03,0.35000000000000003,0.45,348.16,348.12,14.698077201843262,17.37252426147461
238635701,-0.2,-0.48,0.31,0.28,348.16,347.93,14.712299346923828,17.210481643676758
238735522,-0.03,-0.58,0.25,0.28,348.16,347.7,14.71060562133789,17.134178161621094
238835438,0.19,-0.28,0.2,0.21,348.16,347.49,14.709938049316406,16.888202667236328
238935482,0.37,0.07,0.17,0.01,348.16,347.3,14.706067085266113,16.89743995666504
239035524,0.44,0.3,0.19,-0.12,348.16,347.17,14.715991020202637,17.037195205688477
239135732,0.45,0.41000000000000003,0.23,-0.05,348.16,347.13,14.719335556030273,17.018632888793945
239235428,0.43,0.42,0.26,0.03,348.16,347.19,14.711029052734375,17.004867553710938
239335352,0.41000000000000003,0.38,0.28,0.03,348.16,347.27,14.706247329711914,16.919326782226562
239435345,0.37,0.54,0.32,-0.14,348.16,347.34000000000003,14.704431533813477,16.982576370239258
239535381,0.34,0.49,0.4,-0.2,348.16,347.32,14.705580711364746,17.05506706237793
239635717,0.32,0.42,0.49,-0.12,348.16,347.21,14.71738338470459,17.129962921142578
239735402,0.33,0.43,0.58,0.18,348.16,346.97,14.722831726074219,17.2801570892334
239835389,0.42,0.28,0.58,0.55,348.16,346.77,14.696623802185059,17.14261245727539
239935389,0.52,0.31,0.5,0.56,348.16,346.6,14.675419807434082,17.137548446655273
240035368,0.64,0.26,0.42,0.23,348.16,346.44,14.657766342163086,17.360877990722656
240135726,0.71,0.4,0.41000000000000003,0.01,348.16,346.32,14.647961616516113,17.837770462036133
240235480,0.77,0.5,0.44,0.04,348.16,346.31,14.632527351379395,17.947404861450195
240335452,0.84,0.56,0.46,-0.07,348.16,346.45,14.635674476623535,18.009050369262695
240435438,0.87,0.67,0.52,-0.18,348.16,346.66,14.637308120727539,18.152217864990234
240535523,0.86,0.77,0.58,0.08,348.16,346.97,14.642695426940918,18.25924301147461
240635661,0.88,0.72,0.63,0.37,348.16,347.32,14.625384330749512,18.247732162475586
240735402,0.91,0.71,0.62,0.46,348.16,347.59000000000003,14.612372398376465,18.290164947509766
240835537,0.9400000000000001,0.7000000000000001,0.6,0.17,348.16,347.94,14.624659538269043,18.510841369628906
240935352,0.9500000000000001,0.76,0.56,0.33,348.16,348.36,14.613825798034668,18.747982025146484
241035354,0.89,0.77,0.56,0.49,348.16,348.81,14.623146057128906,18.571481704711914
241135724,0.8200000000000001,0.45,0.51,0.51,348.16,349.12,14.630167961120605,18.5921630859375
241235383,0.85,0.29,0.4,0.36,348.16,349.42,14.617456436157227,18.27972412109375
241335389,0.91,0.58,0.29,0.22,348.16,349.5,14.640583038330078,18.487571716308594
241435348,0.9500000000000001,0.72,0.22,0.23,348.16,349.42,14.611949920654297,18.3704833984375
241535363,0.93,0.79,0.2,-0.05,348.16,349.31,14.617094039916992,18.354822158813477
241635708,0.86,0.84,0.22,-0.13,348.16,349.01,14.603777885437012,18.384340286254883
241735440,0.79,0.88,0.26,-0.09,348.16,348.61,14.62157154083252,18.509838104248047
241835475,0.8,0.39,0.29,-0.15,348.16,348.16,14.63882064819336,18.321491241455078
241935434,0.91,0.18,0.27,0.18,348.16,347.74,14.707820892333984,18.037965774536133
242035472,1.1,0.38,0.11,0.89,348.16,347.45,14.73318862915039,17.246200561523438
242135725,1.28,0.5,-0.17,1.05,348.15000000000003,347.29,14.71907901763916,16.927759170532227
242235452,1.4000000000000001,0.76,-0.55,0.5700000000000001,348.14,347.28000000000003,14.699407577514648,16.647247314453125
242335339,1.42,1.24,-0.81,-0.13,348.13,347.44,14.733060836791992,16.788408279418945
242435340,1.33,1.43,-0.89,-0.53,348.13,347.71,14.72603988647461,16.58761215209961
242535348,1.17,1.33,-0.84,-0.74,348.13,347.95,14.747586250305176,16.484600067138672
242635711,0.99,1.18,-0.77,-0.77,348.13,348.07,14.757089614868164,16.52375602722168
242735370,0.87,0.88,-0.72,-0.5700000000000001,348.14,348.05,14.754842758178711,16.445022583007812
242835389,0.8300000000000001,0.8,-0.71,-0.49,348.14,347.97,14.735843658447266,16.285011291503906
242935408,0.81,1.02,-0.6900000000000001,-0.73,348.14,347.91,14.759146690368652,16.451871871948242
243035377,0.7000000000000001,1.16,-0.66,-0.59,348.14,347.96,14.76386833190918,16.350872039794922
243135721,0.56,0.88,-0.61,-0.47000000000000003,348.14,348.06,14.783658981323242,16.100879669189453
243235402,0.47000000000000003,0.53,-0.58,-0.35000000000000003,348.14,348.16,14.785594940185547,16.168346405029297
243335468,0.48,0.1,-0.6,-0.14,348.14,348.16,14.783658981323242,16.33179473876953
243435431,0.54,0.01,-0.65,0.04,348.14,348.1,14.748977661132812,16.42837905883789
243535442,0.61,0.22,-0.71,-0.06,348.14,348.04,14.736080169677734,16.617931365966797
243635635,0.67,0.2,-0.75,-0.31,348.14,348.03000000000003,14.732152938842773,16.63058090209961
243735463,0.72,0.16,-0.72,-0.53,348.14,348.05,14.75521183013916,16.477373123168945
243835427,0.78,0.18,-0.64,-0.59,348.14,348.13,14.779603958129883,16.22979164123535
243935396,0.8300000000000001,0.43,-0.55,-0.41000000000000003,348.14,348.28000000000003,14.791647911071777,16.007709503173828
244035368,0.84,0.68,-0.49,-0.32,348.14,348.51,14.782508850097656,15.87879753112793
244135699,0.81,0.79,-0.47000000000000003,-0.31,348.14,348.73,14.79739761352539,16.184812545776367
244235381,0.75,0.85,-0.45,0.0,348.14,348.87,14.781205177307129,16.206745147705078
